cell_id,distance_to_glacial_lake,glacial_lake_area,glacial_lake_area_change
CELL_026535,16316.618041717062,15440.663294121354,
CELL_026536,16220.8340131876,15440.663294121354,
CELL_026537,16125.101173247327,15440.663294121354,
CELL_026538,16029.42043904073,15440.663294121354,
CELL_026539,15933.792749235972,15440.663294121354,
CELL_026540,15838.219064645331,15440.663294121354,
CELL_026541,15742.700368861564,15440.663294121354,
CELL_026542,15647.237668925416,15440.663294121354,
CELL_026543,15551.831996003588,15440.663294121354,
CELL_026544,15456.484406100042,15440.663294121354,
CELL_026545,15361.195980785264,15440.663294121354,
CELL_026546,15265.951549635864,15440.663294121354,
CELL_026547,15170.75875143066,15440.663294121354,
CELL_026548,15075.628194949817,15440.663294121354,
CELL_026549,14980.56106595022,15440.663294121354,
CELL_026550,14885.558579675417,15440.663294121354,
CELL_026551,14790.621981756325,15440.663294121354,
CELL_026552,14695.75254913829,15440.663294121354,
CELL_026553,14600.951591035611,15440.663294121354,
CELL_026554,14506.220449932942,15440.663294121354,
CELL_026555,14411.560502608194,15440.663294121354,
CELL_026556,14316.973161202686,15440.663294121354,
CELL_026557,14222.459874328451,15440.663294121354,
CELL_026558,14128.022128209306,15440.663294121354,
CELL_026559,14033.661447870481,15440.663294121354,
CELL_026560,13939.379398370882,15440.663294121354,
CELL_026561,13845.177586077356,15440.663294121354,
CELL_026562,13751.057659986367,15440.663294121354,
CELL_026563,13657.021313103338,15440.663294121354,
CELL_026564,13563.07028385735,15440.663294121354,
CELL_026565,13469.206357581626,15440.663294121354,
CELL_026566,13375.431368049896,15440.663294121354,
CELL_026567,13281.747199058585,15440.663294121354,
CELL_026568,13188.155786080944,15440.663294121354,
CELL_026569,13094.659117985999,15440.663294121354,
CELL_026570,13001.259238801886,15440.663294121354,
CELL_026571,12907.95824957546,15440.663294121354,
CELL_026572,12814.75831028782,15440.663294121354,
CELL_026573,12721.661641836417,15440.663294121354,
CELL_026574,12628.67052811311,15440.663294121354,
CELL_026575,12535.787318151337,15440.663294121354,
CELL_026576,12443.014428353737,15440.663294121354,
CELL_026577,12350.354344814477,15440.663294121354,
CELL_026578,12257.80962573469,15440.663294121354,
CELL_026579,12165.382903922002,15440.663294121354,
CELL_026580,12073.076889397647,15440.663294121354,
CELL_026581,11980.894372107543,15440.663294121354,
CELL_026582,11888.838224733066,15440.663294121354,
CELL_026583,11796.911405623592,15440.663294121354,
CELL_026584,11705.116961843583,15440.663294121354,
CELL_026585,11613.458032330656,15440.663294121354,
CELL_026586,11521.93785120287,15440.663294121354,
CELL_026587,11430.55975117897,15440.663294121354,
CELL_026588,11339.327167144886,15440.663294121354,
CELL_026589,11248.243639867767,15440.663294121354,
CELL_026590,11157.312819855366,15440.663294121354,
CELL_026591,11066.538471373475,15440.663294121354,
CELL_026592,10975.924476628941,15440.663294121354,
CELL_026593,10885.474840122968,15440.663294121354,
CELL_026594,10795.193693178644,15440.663294121354,
CELL_026595,10705.085298655646,15440.663294121354,
CELL_026596,10615.154055865889,15440.663294121354,
CELL_026597,10525.404505674227,15440.663294121354,
CELL_026598,10435.841335816856,15440.663294121354,
CELL_026599,10346.469386443921,15440.663294121354,
CELL_026600,10257.293655877551,15440.663294121354,
CELL_026601,10168.319306610267,15440.663294121354,
CELL_026602,10079.551671550773,15440.663294121354,
CELL_026603,9990.996260520142,15440.663294121354,
CELL_026604,9902.658767018225,15440.663294121354,
CELL_026605,9814.54507525884,15440.663294121354,
CELL_026606,9726.661267494712,15440.663294121354,
CELL_026607,9639.013631635711,15440.663294121354,
CELL_026608,9551.608669178442,15440.663294121354,
CELL_026609,9464.453103450845,15440.663294121354,
CELL_026610,9377.553888178858,15440.663294121354,
CELL_026611,9290.918216407124,15440.663294121354,
CELL_026612,9204.553529762497,15440.663294121354,
CELL_026613,9118.46752807373,15440.663294121354,
CELL_026614,9032.668179380897,15440.663294121354,
CELL_026615,8947.16373031625,15440.663294121354,
CELL_026616,8861.962716879634,15440.663294121354,
CELL_026617,8777.073975627585,15440.663294121354,
CELL_026618,8692.506655270807,15440.663294121354,
CELL_026619,8608.270228693433,15440.663294121354,
CELL_026620,8524.374505409958,15440.663294121354,
CELL_026621,8440.829644457253,15440.663294121354,
CELL_026622,8357.646167733852,15440.663294121354,
CELL_026623,8274.834973781442,15440.663294121354,
CELL_026624,8192.407352030394,15440.663294121354,
CELL_026625,8110.374997487794,15440.663294121354,
CELL_026626,8028.750025885441,15440.663294121354,
CELL_026627,7947.5449892675315,15440.663294121354,
CELL_026628,7866.77289202565,15440.663294121354,
CELL_026629,7786.447207359493,15440.663294121354,
CELL_026630,7706.581894152612,15440.663294121354,
CELL_026631,7627.191414245915,15440.663294121354,
CELL_026632,7548.290750085302,15440.663294121354,
CELL_026633,7469.895422702394,15440.663294121354,
CELL_026634,7392.021510006087,15440.663294121354,
CELL_026635,7314.685665335849,15440.663294121354,
CELL_026636,7237.905136221993,15440.663294121354,
CELL_026637,7161.697783292345,15440.663294121354,
CELL_026638,7086.082099264807,15440.663294121354,
CELL_026639,7011.077227914926,15440.663294121354,
CELL_026640,6936.702982977755,15440.663294121354,
CELL_026641,6862.9798668173125,15440.663294121354,
CELL_026642,6789.929088777421,15440.663294121354,
CELL_026643,6717.572583075874,15440.663294121354,
CELL_026644,6645.933026082593,15440.663294121354,
CELL_026645,6575.033852799954,15440.663294121354,
CELL_026646,6504.899272374489,15440.663294121354,
CELL_026647,6435.554282423409,15440.663294121354,
CELL_026648,6367.024681929024,15440.663294121354,
CELL_026649,6299.337082468927,15440.663294121354,
CELL_026650,6232.518917488836,15440.663294121354,
CELL_026651,6166.598449318518,15440.663294121354,
CELL_026652,6101.6047736154815,15440.663294121354,
CELL_026653,6037.567820878361,15440.663294121354,
CELL_026654,5974.518354643975,15440.663294121354,
CELL_026655,5912.487966013695,15440.663294121354,
CELL_026656,5851.509064038676,15440.663294121354,
CELL_026657,5791.61486157602,15440.663294121354,
CELL_026658,5732.839356120567,15440.663294121354,
CELL_026659,5675.2173052111675,15440.663294121354,
CELL_026660,5618.784195860679,15440.663294121354,
CELL_026661,5563.576207614289,15440.663294121354,
CELL_026662,5509.630168732778,15440.663294121354,
CELL_026663,5456.983505059474,15440.663294121354,
CELL_026664,5405.674181151254,15440.663294121354,
CELL_026665,5355.740633287015,15440.663294121354,
CELL_026666,5307.221694006323,15440.663294121354,
CELL_026667,5260.156507899946,15440.663294121354,
CELL_026668,5214.584438465848,15440.663294121354,
CELL_026669,5170.544965877564,15440.663294121354,
CELL_026670,5128.018228829702,15440.663294121354,
CELL_026671,5035.764650988879,7044.767715355428,-22.958472070940843
CELL_026672,4942.394192956415,7044.767715355428,-22.958472070940843
CELL_026673,4849.288102080341,7044.767715355428,-22.958472070940843
CELL_026674,4756.4619030736385,7044.767715355428,-22.958472070940843
CELL_026675,4663.932308021864,7044.767715355428,-22.958472070940843
CELL_026676,4571.717326368944,7044.767715355428,-22.958472070940843
CELL_026677,4479.836386591818,7044.767715355428,-22.958472070940843
CELL_026678,4388.3104709046065,7044.767715355428,-22.958472070940843
CELL_026679,4297.162264503072,7044.767715355428,-22.958472070940843
CELL_026680,4206.416321035991,7044.767715355428,-22.958472070940843
CELL_026681,4116.09924616572,7044.767715355428,-22.958472070940843
CELL_026682,4026.239901285393,7044.767715355428,-22.958472070940843
CELL_026683,3936.869629683051,7044.767715355428,-22.958472070940843
CELL_026684,3848.022507670715,7044.767715355428,-22.958472070940843
CELL_026685,3759.735623411836,7044.767715355428,-22.958472070940843
CELL_026686,3672.049386427351,7044.767715355428,-22.958472070940843
CELL_026687,3585.007870950569,7044.767715355428,-22.958472070940843
CELL_026688,3498.6591964908166,7044.767715355428,-22.958472070940843
CELL_026689,3413.05594908747,7044.767715355428,-22.958472070940843
CELL_026690,3328.255646734277,7044.767715355428,-22.958472070940843
CELL_026691,3244.3212523481593,7044.767715355428,-22.958472070940843
CELL_026692,3161.321737319418,7044.767715355428,-22.958472070940843
CELL_026693,3079.3326980467496,7044.767715355428,-22.958472070940843
CELL_026694,2998.4370267979166,7044.767715355428,-22.958472070940843
CELL_026695,2918.725636658398,7044.767715355428,-22.958472070940843
CELL_026696,2840.298237949839,7044.767715355428,-22.958472070940843
CELL_026697,2763.2641601769565,7044.767715355428,-22.958472070940843
CELL_026698,2687.7432089628705,7044.767715355428,-22.958472070940843
CELL_026699,2613.8665413031085,7044.767715355428,-22.958472070940843
CELL_026700,2541.77753435601,7044.767715355428,-22.958472070940843
CELL_026701,2471.6326127824914,7044.767715355428,-22.958472070940843
CELL_026702,2403.601986808404,7044.767715355428,-22.958472070940843
CELL_026703,2337.8702379307815,7044.767715355428,-22.958472070940843
CELL_026704,2274.6366716052066,7044.767715355428,-22.958472070940843
CELL_026705,2214.115337155274,7044.767715355428,-22.958472070940843
CELL_026706,2156.5345962073006,7044.767715355428,-22.958472070940843
CELL_026707,2102.136104788574,7044.767715355428,-22.958472070940843
CELL_026708,2051.1480588478344,7044.767715355428,-22.958472070940843
CELL_026709,2003.5694630867654,7044.767715355428,-22.958472070940843
CELL_026710,1959.9420469783772,7044.767715355428,-22.958472070940843
CELL_026711,1920.5350977313444,7044.767715355428,-22.958472070940843
CELL_026712,1885.6132412864613,7044.767715355428,-22.958472070940843
CELL_026713,1855.4297426245516,7044.767715355428,-22.958472070940843
CELL_026714,1830.219048069463,7044.767715355428,-22.958472070940843
CELL_026715,1810.1889398669948,7044.767715355428,-22.958472070940843
CELL_026716,1795.5128047775763,7044.767715355428,-22.958472070940843
CELL_026717,1786.3226097825802,7044.767715355428,-22.958472070940843
CELL_026718,1782.6111373576407,7044.767715355428,-22.958472070940843
CELL_026719,1781.5718921280934,7044.767715355428,-22.958472070940843
CELL_026720,1786.0751919381366,7044.767715355428,-22.958472070940843
CELL_026721,1796.0319944844716,7044.767715355428,-22.958472070940843
CELL_026722,1811.4627402109916,7044.767715355428,-22.958472070940843
CELL_026723,1832.2291322680933,7044.767715355428,-22.958472070940843
CELL_026724,1858.1522884565888,7044.767715355428,-22.958472070940843
CELL_026725,1889.0199207673384,7044.767715355428,-22.958472070940843
CELL_026726,1924.5941377383656,7044.767715355428,-22.958472070940843
CELL_026727,1964.619283468971,7044.767715355428,-22.958472070940843
CELL_026728,2008.8293264823103,7044.767715355428,-22.958472070940843
CELL_026729,2056.954446966848,7044.767715355428,-22.958472070940843
CELL_026730,2108.726613589106,7044.767715355428,-22.958472070940843
CELL_026731,2163.884069173466,7044.767715355428,-22.958472070940843
CELL_026732,2222.1747453295948,7044.767715355428,-22.958472070940843
CELL_026733,2283.3586955928154,7044.767715355428,-22.958472070940843
CELL_026734,2347.2096767662265,7044.767715355428,-22.958472070940843
CELL_026735,2413.516024530828,7044.767715355428,-22.958472070940843
CELL_026736,2481.8693724204627,7044.767715355428,-22.958472070940843
CELL_026737,2552.1096079389686,7044.767715355428,-22.958472070940843
CELL_026738,2624.281105389569,7044.767715355428,-22.958472070940843
CELL_026739,2698.22889860684,7044.767715355428,-22.958472070940843
CELL_026740,2773.8109269477036,7044.767715355428,-22.958472070940843
CELL_026741,2850.8972144975314,7044.767715355428,-22.958472070940843
CELL_026742,2929.3690100089198,7044.767715355428,-22.958472070940843
CELL_026743,3009.1179215807892,7044.767715355428,-22.958472070940843
CELL_026744,3090.0450700840015,7044.767715355428,-22.958472070940843
CELL_026745,3172.060277536603,7044.767715355428,-22.958472070940843
CELL_026746,3254.812694288156,7044.767715355428,-22.958472070940843
CELL_026747,3338.4579665537553,7044.767715355428,-22.958472070940843
CELL_026748,3422.98079369286,7044.767715355428,-22.958472070940843
CELL_026749,3508.317749796431,7044.767715355428,-22.958472070940843
CELL_026750,27127.54747227376,21658.493753340324,23.797400912794288
CELL_026751,27045.87109599553,21658.493753340324,23.797400912794288
CELL_026752,26964.31817832421,21658.493753340324,23.797400912794288
CELL_026753,26882.889842845507,21658.493753340324,23.797400912794288
CELL_026754,26801.58722507471,21658.493753340324,23.797400912794288
CELL_026755,26720.411472580527,21658.493753340324,23.797400912794288
CELL_026756,26639.36374511827,21658.493753340324,23.797400912794288
CELL_026757,26558.44521476093,21658.493753340324,23.797400912794288
CELL_026758,26477.65706602759,21658.493753340324,23.797400912794288
CELL_026759,26397.00049601942,21658.493753340324,23.797400912794288
CELL_026760,26316.476714552286,21658.493753340324,23.797400912794288
CELL_026761,26236.08694428891,21658.493753340324,23.797400912794288
CELL_026762,26155.832420877257,21658.493753340324,23.797400912794288
CELL_026763,26075.714393085244,21658.493753340324,23.797400912794288
CELL_026764,25995.734122937036,21658.493753340324,23.797400912794288
CELL_026765,25915.89288585571,21658.493753340324,23.797400912794288
CELL_026766,25836.191970796746,21658.493753340324,23.797400912794288
CELL_026767,25756.632680390856,21658.493753340324,23.797400912794288
CELL_026768,25677.216331083047,21658.493753340324,23.797400912794288
CELL_026769,25597.94425327974,21658.493753340324,23.797400912794288
CELL_026770,25518.81779147861,21658.493753340324,23.797400912794288
CELL_026771,25439.838304427885,21658.493753340324,23.797400912794288
CELL_026772,25361.00716525471,21658.493753340324,23.797400912794288
CELL_026773,25282.32576162386,21658.493753340324,23.797400912794288
CELL_026774,25203.79549586949,21658.493753340324,23.797400912794288
CELL_026775,25125.417785148744,21658.493753340324,23.797400912794288
CELL_026776,25047.19406159023,21658.493753340324,23.797400912794288
CELL_026777,24969.125772436295,21658.493753340324,23.797400912794288
CELL_026778,24891.21438018699,21658.493753340324,23.797400912794288
CELL_026779,24813.461362758502,21658.493753340324,23.797400912794288
CELL_026780,24735.868213625497,21658.493753340324,23.797400912794288
CELL_026781,24658.436441968646,21658.493753340324,23.797400912794288
CELL_026782,24581.167572824477,21658.493753340324,23.797400912794288
CELL_026783,24504.063147240187,21658.493753340324,23.797400912794288
CELL_026784,24427.124722420205,21658.493753340324,23.797400912794288
CELL_026785,24350.35387187137,21658.493753340324,23.797400912794288
CELL_026786,24273.752185562433,21658.493753340324,23.797400912794288
CELL_026787,24197.3212700663,21658.493753340324,23.797400912794288
CELL_026788,24121.06274871667,21658.493753340324,23.797400912794288
CELL_026789,24044.978261754368,21658.493753340324,23.797400912794288
CELL_026790,23969.06946648053,21658.493753340324,23.797400912794288
CELL_026791,23893.338037404086,21658.493753340324,23.797400912794288
CELL_026792,23817.785666395837,21658.493753340324,23.797400912794288
CELL_026793,23742.414062834432,21658.493753340324,23.797400912794288
CELL_026794,23667.224953757755,21658.493753340324,23.797400912794288
CELL_026795,23592.22008401346,21658.493753340324,23.797400912794288
CELL_026796,23517.401216402417,21658.493753340324,23.797400912794288
CELL_026797,23442.77013183297,21658.493753340324,23.797400912794288
CELL_026798,23368.32862946458,21658.493753340324,23.797400912794288
CELL_026799,23294.078526856923,21658.493753340324,23.797400912794288
CELL_026800,23220.021660111437,21658.493753340324,23.797400912794288
CELL_026801,23146.159884023364,21658.493753340324,23.797400912794288
CELL_026802,23072.495072217596,21658.493753340324,23.797400912794288
CELL_026803,22999.029117296748,21658.493753340324,23.797400912794288
CELL_026804,22925.76393097802,21658.493753340324,23.797400912794288
CELL_026805,22837.401267664627,15440.663294121354,
CELL_026806,22739.620234832557,15440.663294121354,
CELL_026807,22641.85858511728,15440.663294121354,
CELL_026808,22544.11657068391,15440.663294121354,
CELL_026809,22446.39444803162,15440.663294121354,
CELL_026810,22348.692478101475,15440.663294121354,
CELL_026811,22251.010926355473,15440.663294121354,
CELL_026812,22153.350062888065,15440.663294121354,
CELL_026813,22055.710162516498,15440.663294121354,
CELL_026814,21958.091504888147,15440.663294121354,
CELL_026815,21860.494374582082,15440.663294121354,
CELL_026816,21762.919061219127,15440.663294121354,
CELL_026817,21665.36585957541,15440.663294121354,
CELL_026818,21567.83506968908,15440.663294121354,
CELL_026819,21470.32699698412,15440.663294121354,
CELL_026820,21372.841952382205,15440.663294121354,
CELL_026821,21275.38025243157,15440.663294121354,
CELL_026822,21177.942219433324,15440.663294121354,
CELL_026823,21080.528181564823,15440.663294121354,
CELL_026824,20983.13847301641,15440.663294121354,
CELL_026825,20885.773434131843,15440.663294121354,
CELL_026826,20788.433411538732,15440.663294121354,
CELL_026827,20691.118758299617,15440.663294121354,
CELL_026828,20593.82983405756,15440.663294121354,
CELL_026829,20496.567005189478,15440.663294121354,
CELL_026830,20399.330644956717,15440.663294121354,
CELL_026831,20302.121133673652,15440.663294121354,
CELL_026832,20204.938858864345,15440.663294121354,
CELL_026833,20107.784215434367,15440.663294121354,
CELL_026834,20010.657605851135,15440.663294121354,
CELL_026835,19913.559440308483,15440.663294121354,
CELL_026836,19816.490136922195,15440.663294121354,
CELL_026837,19719.450121918264,15440.663294121354,
CELL_026838,19622.439829820058,15440.663294121354,
CELL_026839,19525.45970365271,15440.663294121354,
CELL_026840,19428.510195150444,15440.663294121354,
CELL_026841,19331.59176496271,15440.663294121354,
CELL_026842,19234.704882873062,15440.663294121354,
CELL_026843,19137.850028028635,15440.663294121354,
CELL_026844,19041.027689160852,15440.663294121354,
CELL_026845,18944.238364828765,15440.663294121354,
CELL_026846,18847.482563661822,15440.663294121354,
CELL_026847,18750.76080460819,15440.663294121354,
CELL_026848,18654.073617194248,15440.663294121354,
CELL_026849,18557.42154179216,15440.663294121354,
CELL_026850,18460.80512989259,15440.663294121354,
CELL_026851,18364.224944383324,15440.663294121354,
CELL_026852,18267.681559847777,15440.663294121354,
CELL_026853,18171.175562855053,15440.663294121354,
CELL_026854,18074.70755227197,15440.663294121354,
CELL_026855,17978.278139583814,15440.663294121354,
CELL_026856,17881.887949217034,15440.663294121354,
CELL_026857,17785.537618874547,15440.663294121354,
CELL_026858,17689.227799892058,15440.663294121354,
CELL_026859,17592.95915758782,15440.663294121354,
CELL_026860,17496.732371635815,15440.663294121354,
CELL_026861,17400.548136444548,15440.663294121354,
CELL_026862,17304.407161552073,15440.663294121354,
CELL_026863,17208.310172032245,15440.663294121354,
CELL_026864,17112.257908907,15440.663294121354,
CELL_026865,17016.25112958329,15440.663294121354,
CELL_026866,16920.2906082935,15440.663294121354,
CELL_026867,16824.377136559895,15440.663294121354,
CELL_026868,16728.511523661484,15440.663294121354,
CELL_026869,16632.694597128302,15440.663294121354,
CELL_026870,16536.927203244853,15440.663294121354,
CELL_026871,16441.21020757047,15440.663294121354,
CELL_026872,16345.54449547528,15440.663294121354,
CELL_026873,16249.930972704327,15440.663294121354,
CELL_026874,16154.370565941264,15440.663294121354,
CELL_026875,16058.86422340666,15440.663294121354,
CELL_026876,15963.41291547291,15440.663294121354,
CELL_026877,15868.017635293052,15440.663294121354,
CELL_026878,15772.6793994573,15440.663294121354,
CELL_026879,15677.399248668124,15440.663294121354,
CELL_026880,15582.159083203895,15440.663294121354,
CELL_026881,15486.972785942537,15440.663294121354,
CELL_026882,15391.847532081261,15440.663294121354,
CELL_026883,15296.784460438408,15440.663294121354,
CELL_026884,15201.784737568261,15440.663294121354,
CELL_026885,15106.84955858296,15440.663294121354,
CELL_026886,15011.98014800008,15440.663294121354,
CELL_026887,14917.177760628896,15440.663294121354,
CELL_026888,14822.443682486755,15440.663294121354,
CELL_026889,14727.779231737453,15440.663294121354,
CELL_026890,14633.18575967148,15440.663294121354,
CELL_026891,14538.664651725614,15440.663294121354,
CELL_026892,14444.217328523553,15440.663294121354,
CELL_026893,14349.845246966446,15440.663294121354,
CELL_026894,14255.549901359967,15440.663294121354,
CELL_026895,14161.332824577705,15440.663294121354,
CELL_026896,14067.195589267716,15440.663294121354,
CELL_026897,13973.139809112705,15440.663294121354,
CELL_026898,13879.167140116793,15440.663294121354,
CELL_026899,13785.279281958092,15440.663294121354,
CELL_026900,13691.477979380017,15440.663294121354,
CELL_026901,13597.76502364035,15440.663294121354,
CELL_026902,13504.14225400516,15440.663294121354,
CELL_026903,13410.611559309214,15440.663294121354,
CELL_026904,13317.174879567732,15440.663294121354,
CELL_026905,13223.834207643651,15440.663294121354,
CELL_026906,13130.591590995438,15440.663294121354,
CELL_026907,13037.449133469689,15440.663294121354,
CELL_026908,12944.408997171784,15440.663294121354,
CELL_026909,12851.473404414117,15440.663294121354,
CELL_026910,12758.644639719392,15440.663294121354,
CELL_026911,12665.925051922697,15440.663294121354,
CELL_026912,12573.317056337732,15440.663294121354,
CELL_026913,12480.823137015814,15440.663294121354,
CELL_026914,12388.445849086962,15440.663294121354,
CELL_026915,12296.187821192498,15440.663294121354,
CELL_026916,12204.051758014939,15440.663294121354,
CELL_026917,12112.040442906027,15440.663294121354,
CELL_026918,12020.15674061146,15440.663294121354,
CELL_026919,11928.40360011199,15440.663294121354,
CELL_026920,11836.784057565286,15440.663294121354,
CELL_026921,11745.301239376955,15440.663294121354,
CELL_026922,11653.958365380244,15440.663294121354,
CELL_026923,11562.758752143332,15440.663294121354,
CELL_026924,11471.705816423682,15440.663294121354,
CELL_026925,11380.803078730369,15440.663294121354,
CELL_026926,11290.054167059046,15440.663294121354,
CELL_026927,11199.462820751258,15440.663294121354,
CELL_026928,11109.032894526714,15440.663294121354,
CELL_026929,11018.768362659353,15440.663294121354,
CELL_026930,10928.673323337367,15440.663294121354,
CELL_026931,10838.752003182994,15440.663294121354,
CELL_026932,10749.008761964958,15440.663294121354,
CELL_026933,10659.448097488636,15440.663294121354,
CELL_026934,10570.074650699014,15440.663294121354,
CELL_026935,10480.893210964467,15440.663294121354,
CELL_026936,10391.908721591933,15440.663294121354,
CELL_026937,10303.126285560265,15440.663294121354,
CELL_026938,10214.551171464258,15440.663294121354,
CELL_026939,10126.188819725925,15440.663294121354,
CELL_026940,10038.04484902408,15440.663294121354,
CELL_026941,9950.125062997797,15440.663294121354,
CELL_026942,9862.435457206948,15440.663294121354,
CELL_026943,9774.982226370486,15440.663294121354,
CELL_026944,9687.771771884882,15440.663294121354,
CELL_026945,9600.810709644004,15440.663294121354,
CELL_026946,9514.105878152579,15440.663294121354,
CELL_026947,9427.664346961472,15440.663294121354,
CELL_026948,9341.493425425195,15440.663294121354,
CELL_026949,9255.600671783732,15440.663294121354,
CELL_026950,9169.993902604456,15440.663294121354,
CELL_026951,9084.68120255646,15440.663294121354,
CELL_026952,8999.670934561016,15440.663294121354,
CELL_026953,8914.971750299608,15440.663294121354,
CELL_026954,8830.59260111881,15440.663294121354,
CELL_026955,8746.542749292348,15440.663294121354,
CELL_026956,8662.831779705757,15440.663294121354,
CELL_026957,8579.469611914365,15440.663294121354,
CELL_026958,8496.46651261822,15440.663294121354,
CELL_026959,8413.833108537268,15440.663294121354,
CELL_026960,8331.58039969612,15440.663294121354,
CELL_026961,8249.719773112582,15440.663294121354,
CELL_026962,8168.263016894031,15440.663294121354,
CELL_026963,8087.222334735772,15440.663294121354,
CELL_026964,8006.610360802986,15440.663294121354,
CELL_026965,7926.440175008756,15440.663294121354,
CELL_026966,7846.725318646548,15440.663294121354,
CELL_026967,7767.479810372861,15440.663294121354,
CELL_026968,7688.718162530722,15440.663294121354,
CELL_026969,7610.455397748701,15440.663294121354,
CELL_026970,7532.707065817141,15440.663294121354,
CELL_026971,7455.489260783737,15440.663294121354,
CELL_026972,7378.818638234419,15440.663294121354,
CELL_026973,7302.712432667441,15440.663294121354,
CELL_026974,7227.188474953773,15440.663294121354,
CELL_026975,7152.265209763888,15440.663294121354,
CELL_026976,7077.961712885071,15440.663294121354,
CELL_026977,7004.297708361456,15440.663294121354,
CELL_026978,6931.293585300614,15440.663294121354,
CELL_026979,6858.97041427546,15440.663294121354,
CELL_026980,6787.349963143003,15440.663294121354,
CELL_026981,6716.454712158039,15440.663294121354,
CELL_026982,6646.307868189104,15440.663294121354,
CELL_026983,6576.933377876307,15440.663294121354,
CELL_026984,6508.355939505993,15440.663294121354,
CELL_026985,6440.601013382948,15440.663294121354,
CELL_026986,6373.694830462155,15440.663294121354,
CELL_026987,6307.664398978689,15440.663294121354,
CELL_026988,6242.537508771269,15440.663294121354,
CELL_026989,6178.342733022183,15440.663294121354,
CELL_026990,6115.109427064931,15440.663294121354,
CELL_026991,6052.867723918707,15440.663294121354,
CELL_026992,5991.648526201701,15440.663294121354,
CELL_026993,5931.483494018992,15440.663294121354,
CELL_026994,5872.40502844391,15440.663294121354,
CELL_026995,5814.446250192171,15440.663294121354,
CELL_026996,5757.640973059601,15440.663294121354,
CELL_026997,5702.023671726478,15440.663294121354,
CELL_026998,5647.6294435118625,15440.663294121354,
CELL_026999,5594.493963665842,15440.663294121354,
CELL_027000,5542.653433850011,15440.663294121354,
CELL_027001,5492.1445234122375,15440.663294121354,
CELL_027002,5443.004303169972,15440.663294121354,
CELL_027003,5395.27017141887,15440.663294121354,
CELL_027004,5348.97977196445,15440.663294121354,
CELL_027005,5304.170904031885,15440.663294121354,
CELL_027006,5258.279237674479,7044.767715355428,-22.958472070940843
CELL_027007,5165.059078052865,7044.767715355428,-22.958472070940843
CELL_027008,5072.097201177369,7044.767715355428,-22.958472070940843
CELL_027009,4979.408072914498,7044.767715355428,-22.958472070940843
CELL_027010,4887.007212499683,7044.767715355428,-22.958472070940843
CELL_027011,4794.911285251538,7044.767715355428,-22.958472070940843
CELL_027012,4703.138204629894,7044.767715355428,-22.958472070940843
CELL_027013,4611.707244640152,7044.767715355428,-22.958472070940843
CELL_027014,4520.639163732365,7044.767715355428,-22.958472070940843
CELL_027015,4429.956341441903,7044.767715355428,-22.958472070940843
CELL_027016,4339.682929143371,7044.767715355428,-22.958472070940843
CELL_027017,4249.84501645763,7044.767715355428,-22.958472070940843
CELL_027018,4160.470814984071,7044.767715355428,-22.958472070940843
CELL_027019,4071.590861168038,7044.767715355428,-22.958472070940843
CELL_027020,3983.2382403210445,7044.767715355428,-22.958472070940843
CELL_027021,3895.4488339051295,7044.767715355428,-22.958472070940843
CELL_027022,3808.261592378698,7044.767715355428,-22.958472070940843
CELL_027023,3721.71883602126,7044.767715355428,-22.958472070940843
CELL_027024,3635.866586223345,7044.767715355428,-22.958472070940843
CELL_027025,3550.7549297617743,7044.767715355428,-22.958472070940843
CELL_027026,3466.438418555764,7044.767715355428,-22.958472070940843
CELL_027027,3382.97650716831,7044.767715355428,-22.958472070940843
CELL_027028,3300.4340300128097,7044.767715355428,-22.958472070940843
CELL_027029,3218.8817196162054,7044.767715355428,-22.958472070940843
CELL_027030,3138.3967663913536,7044.767715355428,-22.958472070940843
CELL_027031,3059.063419039774,7044.767715355428,-22.958472070940843
CELL_027032,2980.9736228491893,7044.767715355428,-22.958472070940843
CELL_027033,2904.227690547163,7044.767715355428,-22.958472070940843
CELL_027034,2828.9349969466484,7044.767715355428,-22.958472070940843
CELL_027035,2755.214684078937,7044.767715355428,-22.958472070940843
CELL_027036,2683.1963576635762,7044.767715355428,-22.958472070940843
CELL_027037,2613.020748519922,7044.767715355428,-22.958472070940843
CELL_027038,2544.8403035562133,7044.767715355428,-22.958472070940843
CELL_027039,2478.8196604476193,7044.767715355428,-22.958472070940843
CELL_027040,2415.135948023764,7044.767715355428,-22.958472070940843
CELL_027041,2353.97884141849,7044.767715355428,-22.958472070940843
CELL_027042,2295.550287896926,7044.767715355428,-22.958472070940843
CELL_027043,2240.0638077248054,7044.767715355428,-22.958472070940843
CELL_027044,2187.743266722606,7044.767715355428,-22.958472070940843
CELL_027045,2138.629715574901,7044.767715355428,-22.958472070940843
CELL_027046,2093.0406815064066,7044.767715355428,-22.958472070940843
CELL_027047,2051.3170229249477,7044.767715355428,-22.958472070940843
CELL_027048,2013.6990248403988,7044.767715355428,-22.958472070940843
CELL_027049,1980.4206615636779,7044.767715355428,-22.958472070940843
CELL_027050,1951.7039301191737,7044.767715355428,-22.958472070940843
CELL_027051,1927.7526980766386,7044.767715355428,-22.958472070940843
CELL_027052,1908.7463684422387,7044.767715355428,-22.958472070940843
CELL_027053,1894.8337481544972,7044.767715355428,-22.958472070940843
CELL_027054,1886.1275585842193,7044.767715355428,-22.958472070940843
